UserID,First Name,Last Name,Email,Country,City,Age,Gender,Marital Status,Education,Employment Status,Industry,Years of Experience,Annual Salary (USD),Device Used,Platform,Internet Usage Level,Preferred Language,Signed Up From,Date Joined,Last Active Date,Purchased,Subscription Type,Account Verified,Credit Score,Referral Used,Number of Logins,Cart Abandonment Rate (%),Loyalty Score,Customer Segment
U110524,Kyle,Chandler,brennanjoseph@example.net,Mexico,Mooreborough,51.0,Female,Widowed,PhD,Student,Manufacturing,22.0,178479.0,Desktop,Windows,Moderate,French,Ad Campaign,2022-11-18,2025-06-15,No,Basic,No,614.0,Yes,105.0,49.12,1.0,Premium
U110525,Molly,Campbell,kdavis@example.org,UK,Lake Ericastad,56.0,Female,Widowed,Diploma,Self-Employed,IT,9.0,149362.0,Desktop,macOS,Light,Spanish,Social Media,2024-08-20,2025-06-11,Yes,Basic,No,375.0,No,243.0,75.21,7.0,Mid-tier
U110528,Todd,Jensen,gperez@example.org,Japan,East Samantha,46.0,Female,Single,Bachelor,Unemployed,IT,31.0,142191.0,Tablet,Android,Heavy,Hindi,Direct,2024-11-02,2025-06-21,No,Basic,No,301.0,Yes,454.0,56.06,5.0,Budget
U110531,Angela,Romero,francisvincent@example.com,Egypt,Rachelberg,56.0,Male,Widowed,Master,Unemployed,Finance,36.0,191831.0,Desktop,Windows,Heavy,Portuguese,Social Media,2022-07-30,2025-06-27,No,Enterprise,Yes,356.0,Yes,44.0,3.98,3.0,Premium
U110536,Sara,Hicks,daniel53@example.com,Germany,Lake Jason,61.0,Non-Binary,Married,PhD,Student,Retail,0.0,103507.0,Desktop,iOS,Heavy,Hindi,Referral,2024-06-22,2025-05-29,Yes,Enterprise,No,840.0,Yes,67.0,27.05,5.0,Premium
U110539,Daniel,Sullivan,rodriguezbryce@example.com,UK,Port Steven,55.0,Non-Binary,Married,Master,Employed,Retail,21.0,165689.0,Desktop,Android,Moderate,Spanish,Referral,2021-12-27,2025-06-14,Yes,Basic,Yes,670.0,Yes,46.0,97.76,5.0,Premium
U110542,William,Rodriguez,jacobperez@example.net,Nigeria,Meganfort,54.0,Male,Divorced,Master,Employed,Logistics,9.0,163653.0,Tablet,iOS,Light,French,Direct,2021-03-07,2025-06-21,Yes,Premium,No,397.0,No,421.0,48.95,2.0,Mid-tier
U110555,Brian,Beck,keithfoster@example.net,UK,West Erikland,60.0,Non-Binary,Single,Bachelor,Unemployed,Retail,15.0,137355.0,Mobile,Linux,Light,French,Direct,2022-08-24,2025-06-10,No,Premium,Yes,746.0,Yes,457.0,43.47,3.0,Mid-tier
U110556,Stephanie,Dennis,hudsonsean@example.org,China,North Danielburgh,56.0,Female,Married,Diploma,Unemployed,Education,7.0,139900.0,Tablet,iOS,Light,Portuguese,Ad Campaign,2022-12-14,2025-06-23,No,Free,No,527.0,No,123.0,69.1,4.0,Mid-tier
U110561,Jacqueline,Gilbert,greg28@example.org,India,Kristenchester,66.0,Female,Single,Bachelor,Student,Education,7.0,109529.0,Tablet,iOS,Light,Arabic,Social Media,2022-09-23,2025-06-05,Yes,Enterprise,No,671.0,Yes,357.0,75.18,6.0,Premium
U110564,Adam,Rodriguez,wilkersonbrian@example.com,France,New Elizabeth,47.0,Non-Binary,Divorced,Diploma,Self-Employed,IT,17.0,198697.0,Desktop,Android,Light,Spanish,Social Media,2021-09-30,2025-06-12,Yes,Basic,Yes,629.0,No,163.0,87.8,8.0,Mid-tier
U110576,Raymond,Combs,stevenreilly@example.com,Egypt,West Corymouth,50.0,Male,Divorced,Diploma,Self-Employed,Education,15.0,156498.0,Mobile,iOS,Heavy,Spanish,Direct,2021-07-29,2025-06-26,No,Enterprise,Yes,622.0,No,468.0,10.93,5.0,Premium
U110585,Nicholas,Gallegos,hwarren@example.com,Germany,North Jesseside,58.0,Non-Binary,Widowed,High School,Employed,Finance,33.0,130513.0,Desktop,Linux,Moderate,English,Email,2022-09-28,2025-06-07,No,Enterprise,Yes,363.0,Yes,215.0,26.82,6.0,Mid-tier
U110587,Tim,Strong,robertpope@example.org,China,Shawnville,48.0,Non-Binary,Divorced,Diploma,Employed,IT,15.0,198630.0,Tablet,macOS,Light,Portuguese,Direct,2023-10-13,2025-06-13,No,Premium,Yes,410.0,Yes,278.0,92.58,8.0,Budget
U110591,Kathleen,Howard,carolinejordan@example.org,Germany,Lake Collin,46.0,Non-Binary,Single,Diploma,Unemployed,Retail,37.0,189371.0,Mobile,macOS,Light,Portuguese,Email,2023-03-11,2025-06-09,Yes,Enterprise,Yes,377.0,No,207.0,68.04,6.0,Budget
U110592,James,Johnson,garnerleah@example.com,Germany,Mooreview,53.0,Non-Binary,Widowed,Bachelor,Unemployed,Manufacturing,12.0,171239.0,Tablet,iOS,Light,Hindi,Social Media,2025-06-02,2025-06-21,Yes,Basic,No,817.0,Yes,165.0,96.32,6.0,Mid-tier
U110593,Anthony,Mack,vevans@example.net,UK,Scottburgh,54.0,Female,Widowed,Bachelor,Unemployed,Finance,23.0,181574.0,Tablet,Windows,Light,Arabic,Direct,2021-06-26,2025-06-17,No,Premium,No,345.0,No,41.0,89.8,6.0,Budget
U110604,Alex,Lopez,wilsonbrenda@example.org,South Korea,Cynthiamouth,69.0,Male,Divorced,High School,Unemployed,Manufacturing,29.0,190786.0,Tablet,Linux,Light,Arabic,Direct,2025-05-31,2025-06-22,Yes,Basic,No,605.0,No,420.0,81.27,1.0,Budget
U110610,Elizabeth,Taylor,james32@example.org,USA,Schroederland,56.0,Female,Married,Diploma,Self-Employed,Manufacturing,9.0,151406.0,Desktop,Linux,Heavy,Mandarin,Email,2024-01-03,2025-06-20,Yes,Basic,No,678.0,No,302.0,26.58,5.0,Premium
U110612,Valerie,Hall,mstrong@example.net,India,Greenshire,50.0,Male,Divorced,Master,Self-Employed,Finance,34.0,123162.0,Mobile,iOS,Heavy,Hindi,Email,2023-02-12,2025-05-29,No,Free,No,573.0,No,327.0,40.12,1.0,Premium
U110629,Renee,Salazar,clarkmichael@example.com,Brazil,New Victor,50.0,Female,Widowed,Diploma,Self-Employed,IT,39.0,173569.0,Tablet,macOS,Moderate,Mandarin,Email,2021-07-09,2025-06-14,No,Basic,Yes,456.0,Yes,181.0,96.24,2.0,Budget
U110636,Cindy,Hayes,dana69@example.com,France,Wileyton,63.0,Non-Binary,Married,High School,Self-Employed,Logistics,20.0,107609.0,Mobile,macOS,Moderate,Mandarin,Social Media,2023-12-24,2025-06-15,No,Free,Yes,806.0,No,58.0,57.41,6.0,Premium
U110649,Robin,Sullivan,jimmy40@example.org,France,Hullhaven,68.0,Female,Married,Master,Student,Retail,0.0,113644.0,Tablet,macOS,Light,Mandarin,Direct,2022-10-03,2025-06-10,Yes,Premium,No,792.0,No,492.0,94.68,5.0,Premium
U110650,Michael,Miller,qjohnson@example.com,USA,Gonzalezstad,66.0,Female,Divorced,Master,Student,Finance,3.0,183284.0,Mobile,iOS,Heavy,English,Direct,2022-06-28,2025-06-20,Yes,Free,No,729.0,Yes,97.0,79.13,7.0,Budget
U110652,Pamela,Anderson,jeffreyyoung@example.net,South Korea,Lake Hollyville,52.0,Non-Binary,Widowed,Master,Student,Retail,34.0,138517.0,Tablet,Android,Light,English,Ad Campaign,2021-11-20,2025-06-22,Yes,Free,No,669.0,No,118.0,12.43,7.0,Premium
U110657,Timothy,Wright,misty26@example.org,Germany,Dillonfurt,61.0,Female,Single,High School,Self-Employed,Healthcare,39.0,144716.0,Tablet,Linux,Light,Mandarin,Direct,2023-08-19,2025-06-21,Yes,Free,Yes,516.0,No,10.0,14.54,6.0,Premium
U110658,Philip,Soto,lrobinson@example.com,France,North Julie,46.0,Non-Binary,Married,High School,Employed,Logistics,32.0,135172.0,Desktop,Android,Moderate,Spanish,Direct,2023-04-16,2025-06-18,Yes,Enterprise,No,384.0,No,141.0,53.39,4.0,Mid-tier
U110667,Steven,Ruiz,cbeard@example.com,Mexico,Fergusonfort,51.0,Female,Single,Bachelor,Employed,Finance,14.0,117008.0,Desktop,Windows,Light,English,Social Media,2022-08-16,2025-06-13,Yes,Free,No,380.0,Yes,249.0,80.35,7.0,Budget
U110670,Mark,Barnes,michaelsandoval@example.org,Brazil,North Kim,60.0,Male,Married,PhD,Self-Employed,Education,37.0,126009.0,Mobile,macOS,Heavy,Spanish,Ad Campaign,2024-10-03,2025-06-21,No,Free,No,347.0,No,219.0,25.26,1.0,Budget
U110675,Donald,Dixon,romeroconnie@example.net,India,East Amy,60.0,Female,Married,Master,Unemployed,Manufacturing,27.0,149525.0,Mobile,iOS,Moderate,Spanish,Email,2021-10-24,2025-06-03,No,Free,Yes,663.0,Yes,295.0,35.97,4.0,Premium
U110691,Amy,Walters,nancygardner@example.net,Japan,Hernandezport,68.0,Male,Widowed,High School,Self-Employed,Manufacturing,8.0,166197.0,Tablet,macOS,Heavy,English,Social Media,2023-02-26,2025-06-14,Yes,Premium,No,603.0,No,2.0,46.7,2.0,Premium
U110693,Monique,Sweeney,lozanopaul@example.com,Germany,North Michaelport,65.0,Female,Widowed,PhD,Employed,Manufacturing,11.0,140830.0,Desktop,iOS,Moderate,English,Referral,2025-05-05,2025-06-03,Yes,Premium,No,453.0,No,328.0,1.84,5.0,Mid-tier
U110694,Richard,Hendrix,diane32@example.org,Egypt,West Richardshire,55.0,Male,Divorced,Bachelor,Employed,Manufacturing,29.0,126720.0,Tablet,macOS,Light,Hindi,Email,2020-12-12,2025-05-29,No,Premium,No,673.0,No,171.0,95.11,4.0,Premium
U110696,David,Lewis,allisoncarlson@example.com,UK,Barbarabury,52.0,Non-Binary,Divorced,PhD,Self-Employed,Manufacturing,31.0,172097.0,Tablet,iOS,Moderate,English,Social Media,2022-03-04,2025-06-26,No,Basic,No,341.0,No,422.0,72.76,2.0,Budget
U110697,Christine,Porter,peterherrera@example.com,South Korea,Robertfurt,59.0,Non-Binary,Single,PhD,Employed,Retail,35.0,179068.0,Tablet,iOS,Light,French,Social Media,2022-06-02,2025-06-02,No,Free,Yes,641.0,Yes,21.0,24.79,2.0,Budget
U110699,Timothy,Mcintosh,zhamilton@example.org,Germany,Jonesburgh,63.0,Female,Divorced,Diploma,Student,Healthcare,16.0,113655.0,Desktop,Windows,Heavy,Portuguese,Social Media,2025-04-04,2025-06-19,No,Basic,Yes,516.0,No,273.0,46.0,9.0,Budget
U110700,Heather,Lindsey,kelsey88@example.net,South Korea,Port Lisafurt,53.0,Male,Single,Master,Self-Employed,Retail,0.0,166493.0,Mobile,Windows,Moderate,Spanish,Direct,2024-12-11,2025-06-10,No,Enterprise,Yes,339.0,No,286.0,11.25,9.0,Budget
U110705,Stephen,Johnston,tlewis@example.org,Canada,Reevesport,59.0,Female,Married,High School,Self-Employed,Healthcare,15.0,138378.0,Desktop,iOS,Light,Hindi,Ad Campaign,2023-05-18,2025-06-16,No,Free,No,602.0,No,315.0,28.14,1.0,Premium
U110710,Christopher,Mcgee,kevinmiller@example.com,France,Lake Shelley,53.0,Non-Binary,Married,Bachelor,Self-Employed,Manufacturing,15.0,106756.0,Desktop,Android,Moderate,Portuguese,Direct,2025-06-13,2025-06-27,No,Enterprise,No,349.0,No,236.0,22.17,2.0,Premium
U110716,James,Robinson,cabreraryan@example.net,India,Emilyville,58.0,Female,Married,Diploma,Employed,Healthcare,2.0,140527.0,Tablet,Windows,Heavy,Arabic,Social Media,2024-01-16,2025-06-23,No,Basic,No,728.0,No,455.0,23.78,8.0,Mid-tier
U110720,Eric,Diaz,qmills@example.net,China,Amandatown,58.0,Male,Single,Diploma,Student,Finance,6.0,137879.0,Mobile,iOS,Heavy,Portuguese,Ad Campaign,2023-12-21,2025-06-13,Yes,Enterprise,Yes,654.0,No,184.0,95.37,2.0,Premium
U110723,Dustin,Daugherty,susanharrison@example.org,Brazil,Christineview,55.0,Non-Binary,Single,High School,Self-Employed,Manufacturing,7.0,130016.0,Mobile,iOS,Heavy,Mandarin,Direct,2022-12-07,2025-06-07,No,Basic,Yes,677.0,No,299.0,5.03,1.0,Premium
U110727,Katie,Massey,millerdeanna@example.com,Russia,West Ashleytown,48.0,Male,Divorced,Master,Self-Employed,Healthcare,17.0,131989.0,Desktop,iOS,Heavy,English,Ad Campaign,2024-08-17,2025-06-03,No,Basic,No,700.0,Yes,65.0,95.72,4.0,Budget
U110745,James,Alvarado,andersonsteven@example.org,Canada,Lake Danaville,58.0,Female,Widowed,Diploma,Self-Employed,IT,24.0,152552.0,Desktop,Windows,Light,Mandarin,Direct,2025-03-13,2025-06-14,Yes,Basic,Yes,379.0,Yes,367.0,56.38,8.0,Premium
U110783,Kyle,Martinez,heather69@example.org,Egypt,Johnsonmouth,48.0,Male,Divorced,Master,Student,IT,20.0,103601.0,Desktop,Windows,Heavy,Hindi,Referral,2023-07-16,2025-06-15,No,Premium,Yes,331.0,Yes,178.0,44.7,8.0,Budget
U110792,Dale,Scott,krystal17@example.net,UK,New Janetmouth,55.0,Non-Binary,Single,PhD,Unemployed,Logistics,6.0,133571.0,Mobile,Android,Heavy,Spanish,Direct,2025-06-27,2025-06-18,No,Enterprise,No,563.0,Yes,74.0,74.12,5.0,Budget
U110793,James,Morrison,ronniejones@example.com,Nigeria,Richardbury,63.0,Female,Married,PhD,Unemployed,Retail,11.0,112887.0,Mobile,macOS,Heavy,Portuguese,Ad Campaign,2023-06-06,2025-06-13,Yes,Premium,Yes,486.0,Yes,38.0,70.78,2.0,Premium
U110795,Jessica,Miranda,robin97@example.org,UK,Kristenland,66.0,Male,Divorced,Diploma,Student,Finance,18.0,195992.0,Desktop,iOS,Moderate,French,Referral,2025-03-09,2025-06-08,No,Enterprise,No,677.0,Yes,488.0,21.16,5.0,Mid-tier
U110798,Linda,Freeman,meyertimothy@example.net,UK,Wrightport,52.0,Non-Binary,Divorced,High School,Self-Employed,Retail,3.0,155195.0,Tablet,iOS,Light,English,Direct,2024-09-09,2025-06-15,No,Premium,No,532.0,No,149.0,18.0,2.0,Budget
U110799,Robert,Carr,qarnold@example.org,USA,Ashleymouth,60.0,Non-Binary,Single,Bachelor,Student,Logistics,31.0,170738.0,Desktop,Android,Moderate,Mandarin,Ad Campaign,2022-02-22,2025-06-07,Yes,Basic,No,362.0,Yes,407.0,15.2,8.0,Premium
U110800,Brenda,Herman,sylvia30@example.net,Canada,North Robert,46.0,Non-Binary,Divorced,Master,Unemployed,Finance,5.0,144996.0,Tablet,Android,Moderate,English,Email,2023-08-05,2025-06-04,Yes,Free,No,668.0,Yes,479.0,28.42,7.0,Mid-tier
U110801,Richard,Williamson,gjohnson@example.net,Russia,Port Thomas,54.0,Non-Binary,Married,Diploma,Unemployed,Finance,27.0,127602.0,Mobile,iOS,Light,Hindi,Direct,2024-11-30,2025-06-17,No,Enterprise,No,639.0,No,428.0,36.25,9.0,Mid-tier
U110804,Virginia,Porter,shawnsmith@example.org,Australia,North Carrie,59.0,Male,Single,High School,Employed,Manufacturing,28.0,120495.0,Desktop,Windows,Light,Portuguese,Social Media,2025-02-25,2025-05-31,No,Enterprise,Yes,847.0,No,214.0,79.07,4.0,Mid-tier
U110809,Jamie,Moody,jacob51@example.org,Japan,Amandabury,69.0,Female,Widowed,Master,Student,Healthcare,8.0,148731.0,Desktop,iOS,Light,Portuguese,Social Media,2022-11-22,2025-06-11,No,Free,Yes,378.0,No,348.0,87.35,5.0,Mid-tier
U110815,Amber,Harrington,jacksontommy@example.com,France,Lake Zachary,59.0,Female,Married,Master,Unemployed,Education,36.0,181350.0,Desktop,macOS,Moderate,Spanish,Referral,2021-11-08,2025-06-14,No,Premium,No,828.0,No,152.0,53.14,3.0,Budget
U110816,Katherine,Burke,ecarter@example.net,Egypt,New Brendaview,47.0,Male,Widowed,High School,Employed,Education,13.0,100770.0,Desktop,iOS,Heavy,French,Social Media,2022-04-04,2025-06-10,No,Premium,No,714.0,Yes,249.0,69.83,3.0,Premium
U110818,Bryan,Mccullough,elizabethmorgan@example.org,USA,New Paulville,49.0,Female,Widowed,Diploma,Self-Employed,Retail,32.0,128920.0,Mobile,Linux,Moderate,Arabic,Email,2024-11-20,2025-06-12,No,Enterprise,No,823.0,Yes,159.0,15.82,6.0,Mid-tier
U110819,Gregory,Moran,pedro79@example.org,South Korea,Paulland,59.0,Female,Divorced,Bachelor,Employed,IT,33.0,114293.0,Desktop,Android,Light,Portuguese,Social Media,2021-04-15,2025-06-13,Yes,Free,Yes,575.0,Yes,5.0,7.12,1.0,Budget
U110827,Janet,Nielsen,morrisonlaurie@example.org,UK,Mckinneyland,47.0,Female,Single,Bachelor,Employed,IT,36.0,118522.0,Desktop,iOS,Moderate,Hindi,Social Media,2025-06-21,2025-06-25,Yes,Enterprise,No,362.0,No,290.0,69.86,9.0,Mid-tier
U110830,James,Barrera,justin62@example.com,India,Bridgeston,69.0,Non-Binary,Single,PhD,Student,Education,38.0,192350.0,Tablet,Windows,Light,Mandarin,Email,2022-04-28,2025-06-27,No,Enterprise,No,415.0,No,118.0,67.14,1.0,Premium
U110834,Julie,Schroeder,stacey95@example.com,Nigeria,Jacquelinefurt,51.0,Male,Divorced,Diploma,Unemployed,Finance,23.0,181629.0,Mobile,Android,Heavy,Mandarin,Referral,2023-06-11,2025-06-22,Yes,Free,No,762.0,No,173.0,83.72,5.0,Mid-tier
U110835,Jeanette,Oliver,fmcguire@example.net,South Korea,Bauerton,63.0,Male,Married,Master,Unemployed,Manufacturing,35.0,168717.0,Tablet,iOS,Heavy,Spanish,Direct,2024-07-03,2025-06-06,No,Premium,No,789.0,Yes,146.0,58.69,5.0,Mid-tier
U110836,Nicole,Carter,mooremichelle@example.org,India,North Craigbury,66.0,Male,Divorced,High School,Employed,Manufacturing,4.0,190588.0,Mobile,macOS,Light,Spanish,Social Media,2020-09-28,2025-06-08,Yes,Enterprise,No,635.0,No,334.0,1.45,7.0,Mid-tier
U110842,Charles,Smith,tonyasmith@example.com,Mexico,New Jason,57.0,Female,Single,Diploma,Student,Finance,39.0,178708.0,Mobile,Windows,Heavy,English,Direct,2021-05-01,2025-06-10,Yes,Premium,No,708.0,Yes,46.0,26.05,3.0,Mid-tier
U110843,Seth,Williams,oesparza@example.org,USA,East Jason,62.0,Male,Married,Diploma,Self-Employed,Finance,12.0,137211.0,Tablet,Android,Heavy,Hindi,Email,2020-07-03,2025-06-16,No,Free,Yes,560.0,No,380.0,15.21,1.0,Mid-tier
U110846,Andrea,Pratt,matthew40@example.org,Egypt,Christianshire,58.0,Non-Binary,Divorced,Diploma,Unemployed,Healthcare,17.0,184485.0,Tablet,Windows,Light,Mandarin,Ad Campaign,2022-06-25,2025-06-04,No,Free,Yes,826.0,No,152.0,38.86,3.0,Budget
U110852,Anne,Hurley,dawncasey@example.net,USA,Hardingbury,56.0,Non-Binary,Widowed,Diploma,Employed,Logistics,5.0,191726.0,Mobile,Android,Light,Arabic,Referral,2021-05-29,2025-06-25,No,Basic,No,343.0,Yes,341.0,30.48,1.0,Premium
U110856,Katrina,Arnold,kathryn32@example.com,Egypt,East Melinda,65.0,Male,Married,High School,Unemployed,Education,39.0,190293.0,Mobile,Linux,Heavy,English,Email,2020-10-03,2025-06-21,Yes,Enterprise,Yes,671.0,Yes,495.0,86.22,1.0,Premium
U110857,Peter,Ramos,angel43@example.net,South Korea,North Daisy,64.0,Male,Divorced,Diploma,Student,Finance,5.0,159411.0,Mobile,iOS,Heavy,Arabic,Direct,2023-09-17,2025-06-10,Yes,Enterprise,No,765.0,No,201.0,87.43,6.0,Budget
U110863,Richard,Nunez,joshuawood@example.org,Egypt,Martinezberg,68.0,Non-Binary,Single,Diploma,Student,Education,28.0,158280.0,Tablet,iOS,Heavy,French,Direct,2023-02-27,2025-06-03,No,Enterprise,No,358.0,Yes,423.0,41.11,5.0,Mid-tier
U110865,Holly,Bailey,fsanders@example.com,Brazil,Pughshire,56.0,Non-Binary,Widowed,Bachelor,Self-Employed,Education,5.0,132786.0,Tablet,macOS,Moderate,Spanish,Direct,2022-11-02,2025-06-04,No,Free,Yes,815.0,Yes,1.0,42.65,8.0,Mid-tier
U110867,Derek,Wolfe,anthony31@example.net,Russia,Kellyfurt,54.0,Male,Widowed,High School,Employed,Logistics,6.0,151948.0,Mobile,Android,Moderate,French,Referral,2022-10-07,2025-06-21,Yes,Basic,Yes,602.0,No,142.0,3.22,2.0,Premium
U110875,Gregory,Meyer,brianchan@example.net,Brazil,Mistyburgh,64.0,Non-Binary,Single,Diploma,Unemployed,Education,34.0,171263.0,Tablet,Windows,Heavy,English,Social Media,2021-08-19,2025-06-19,Yes,Basic,Yes,570.0,Yes,6.0,1.59,9.0,Mid-tier
U110878,Daniel,Patterson,michelle29@example.org,Nigeria,Christopherside,60.0,Non-Binary,Single,High School,Student,Logistics,27.0,166128.0,Desktop,Windows,Light,French,Direct,2022-02-06,2025-06-13,No,Enterprise,Yes,816.0,No,296.0,88.05,1.0,Budget
U110882,Melanie,Johnson,katherine42@example.org,USA,Port James,54.0,Female,Married,PhD,Unemployed,Finance,21.0,155404.0,Desktop,Linux,Heavy,Portuguese,Referral,2023-11-06,2025-06-23,Yes,Free,Yes,536.0,Yes,127.0,73.03,3.0,Budget
U110890,Nathan,Collins,michaelbrown@example.net,Japan,South Davidland,65.0,Female,Widowed,High School,Student,Retail,37.0,126188.0,Desktop,Windows,Light,Hindi,Direct,2021-07-10,2025-06-19,Yes,Premium,No,783.0,Yes,212.0,48.7,5.0,Premium
U110891,Michelle,Silva,wongchristopher@example.net,Nigeria,Kimberlyberg,50.0,Female,Married,PhD,Employed,Logistics,36.0,162274.0,Desktop,iOS,Heavy,Spanish,Direct,2021-07-22,2025-06-13,Yes,Enterprise,No,332.0,No,249.0,42.73,9.0,Premium
U110899,Denise,Myers,bethanybaker@example.net,USA,Port Julieburgh,59.0,Female,Divorced,Diploma,Unemployed,Manufacturing,14.0,156891.0,Desktop,Android,Heavy,Mandarin,Social Media,2021-10-01,2025-06-16,Yes,Basic,No,670.0,No,401.0,86.25,6.0,Mid-tier
U110902,Amber,Diaz,uanderson@example.com,Russia,Webbburgh,64.0,Female,Divorced,Diploma,Self-Employed,IT,5.0,175245.0,Desktop,Android,Moderate,Hindi,Ad Campaign,2021-04-08,2025-06-09,No,Premium,Yes,552.0,No,452.0,92.79,6.0,Mid-tier
U110904,Angel,Miller,ybrown@example.net,USA,North Markborough,52.0,Male,Widowed,High School,Employed,Education,26.0,134972.0,Desktop,Android,Heavy,Spanish,Email,2022-05-15,2025-06-13,No,Basic,Yes,557.0,No,131.0,25.93,7.0,Premium
U110912,Debra,Robinson,dwhite@example.org,Germany,Lake Wendyberg,61.0,Male,Widowed,Master,Student,IT,21.0,167330.0,Mobile,Android,Heavy,English,Email,2022-05-17,2025-06-23,No,Premium,No,534.0,No,249.0,33.09,9.0,Premium
U110917,Stephanie,Clark,william26@example.net,Nigeria,Tylerburgh,51.0,Female,Widowed,High School,Student,Healthcare,4.0,151054.0,Mobile,Windows,Light,Hindi,Direct,2020-08-11,2025-06-14,Yes,Free,Yes,459.0,Yes,460.0,25.81,2.0,Budget
U110923,Andrew,Chung,smithevan@example.org,India,South Nathanstad,54.0,Female,Married,Master,Self-Employed,Education,31.0,191742.0,Tablet,Linux,Heavy,Arabic,Referral,2025-04-17,2025-05-30,No,Enterprise,Yes,385.0,No,242.0,65.05,8.0,Budget
U110924,Melody,Quinn,hubbardjoseph@example.org,Japan,Williamsville,48.0,Male,Married,Diploma,Student,Logistics,3.0,106097.0,Desktop,Android,Heavy,English,Referral,2021-07-22,2025-06-04,Yes,Enterprise,No,479.0,Yes,230.0,86.71,3.0,Budget
U110925,Michael,Walter,jessicawells@example.org,Canada,Lake Henryfurt,51.0,Non-Binary,Single,Master,Self-Employed,Education,37.0,104865.0,Desktop,Android,Moderate,Mandarin,Referral,2023-10-08,2025-05-31,Yes,Premium,No,379.0,No,238.0,89.12,5.0,Premium
U110926,Debra,Griffin,youngdylan@example.com,UK,Cindyberg,58.0,Female,Widowed,Bachelor,Unemployed,Healthcare,7.0,165029.0,Mobile,Linux,Light,Hindi,Referral,2024-03-19,2025-06-11,Yes,Enterprise,No,453.0,No,262.0,68.86,3.0,Mid-tier
U110927,Jessica,Jackson,hansenstephen@example.org,Australia,Lake Allen,46.0,Non-Binary,Divorced,Bachelor,Employed,IT,8.0,142416.0,Tablet,iOS,Moderate,Hindi,Social Media,2025-06-13,2025-06-04,No,Free,Yes,478.0,No,295.0,96.9,7.0,Premium
U110929,Cheryl,Rose,hhughes@example.org,Germany,Lake Samanthaville,53.0,Female,Divorced,Bachelor,Unemployed,Retail,12.0,149940.0,Mobile,iOS,Moderate,Hindi,Direct,2024-08-02,2025-06-14,No,Premium,Yes,625.0,No,259.0,25.49,1.0,Budget
U110930,Michael,Medina,laurenwashington@example.org,Nigeria,South Carolberg,53.0,Non-Binary,Divorced,Bachelor,Employed,IT,8.0,136222.0,Mobile,Linux,Heavy,French,Ad Campaign,2024-09-16,2025-06-01,No,Enterprise,No,308.0,No,74.0,66.02,5.0,Premium
U110935,Rachel,Hernandez,thomas74@example.org,UK,New Rachelborough,65.0,Female,Divorced,Bachelor,Unemployed,Finance,23.0,191376.0,Mobile,iOS,Moderate,Arabic,Referral,2023-03-04,2025-06-02,Yes,Free,Yes,719.0,Yes,15.0,76.65,7.0,Premium
U110943,Jeffrey,Roberts,edward26@example.com,France,Port Christianmouth,68.0,Non-Binary,Married,High School,Self-Employed,Finance,11.0,131877.0,Desktop,macOS,Light,Portuguese,Direct,2021-02-02,2025-06-21,Yes,Premium,No,798.0,No,295.0,7.86,4.0,Premium
U110944,James,Martin,omills@example.com,China,South Breannaland,57.0,Male,Married,Master,Unemployed,Education,14.0,138555.0,Tablet,Windows,Moderate,French,Email,2023-11-06,2025-06-05,No,Enterprise,No,512.0,No,423.0,88.97,1.0,Budget
U110945,Thomas,Giles,klane@example.net,Australia,Thomaston,55.0,Non-Binary,Widowed,Bachelor,Unemployed,Manufacturing,28.0,185070.0,Mobile,macOS,Light,English,Referral,2021-09-26,2025-06-17,Yes,Free,No,453.0,No,358.0,77.54,6.0,Budget
U110946,James,Lewis,amber35@example.org,UK,Andersonside,59.0,Female,Widowed,Master,Employed,Education,23.0,103203.0,Tablet,macOS,Moderate,English,Direct,2022-12-22,2025-06-09,No,Premium,Yes,345.0,Yes,67.0,38.14,8.0,Premium
U110947,Keith,Frye,hbridges@example.net,Brazil,Nguyenfurt,54.0,Female,Married,High School,Student,Healthcare,36.0,128313.0,Tablet,Linux,Light,Hindi,Ad Campaign,2023-10-06,2025-06-03,Yes,Enterprise,Yes,480.0,No,414.0,13.02,7.0,Mid-tier
U110951,Paul,Freeman,audreyjenkins@example.com,UK,West Josephport,59.0,Non-Binary,Single,Diploma,Student,IT,16.0,101377.0,Tablet,Linux,Light,English,Direct,2023-07-19,2025-05-31,Yes,Premium,No,745.0,Yes,395.0,19.86,9.0,Mid-tier
U110952,Anne,Carter,ronaldpena@example.com,UK,Port Kerri,56.0,Male,Single,Bachelor,Self-Employed,IT,26.0,152062.0,Mobile,Windows,Heavy,Hindi,Social Media,2022-05-12,2025-06-26,Yes,Enterprise,Yes,474.0,No,454.0,20.32,8.0,Budget
U110963,Robert,Cherry,hunter43@example.org,Nigeria,Port Bradley,58.0,Female,Single,High School,Student,Healthcare,18.0,103115.0,Desktop,macOS,Light,Arabic,Referral,2024-08-15,2025-06-04,No,Enterprise,No,308.0,Yes,232.0,10.32,8.0,Budget
U110964,Joan,Saunders,spencerkelly@example.com,Japan,New Danielhaven,51.0,Male,Single,Diploma,Self-Employed,Education,27.0,190377.0,Tablet,iOS,Light,Spanish,Email,2024-08-04,2025-06-20,No,Basic,No,808.0,Yes,160.0,5.2,3.0,Mid-tier
