UserID,First Name,Last Name,Email,Country,City,Age,Gender,Marital Status,Education,Employment Status,Industry,Years of Experience,Annual Salary (USD),Device Used,Platform,Internet Usage Level,Preferred Language,Signed Up From,Date Joined,Last Active Date,Purchased,Subscription Type,Account Verified,Credit Score,Referral Used,Number of Logins,Cart Abandonment Rate (%),Loyalty Score,Customer Segment
U111233,Christina,Ortiz,erika18@example.org,UK,Smithmouth,49.0,Female,Married,Master,Employed,Finance,17.0,180267.0,Desktop,Android,Moderate,Portuguese,Direct,2025-06-21,2025-06-15,Yes,Free,No,756.0,No,408.0,9.73,8.0,Budget
U111234,Patricia,Graham,penaralph@example.org,UK,Adamview,50.0,Male,Divorced,PhD,Employed,IT,8.0,197500.0,Desktop,Linux,Heavy,English,Direct,2023-09-24,2025-06-21,Yes,Free,No,706.0,Yes,497.0,96.13,4.0,Budget
U111236,Danny,Olson,joannafoster@example.org,Mexico,East Karenburgh,41.0,Female,Divorced,High School,Employed,Logistics,3.0,190340.0,Mobile,Android,Heavy,Spanish,Direct,2021-04-17,2025-06-14,No,Basic,No,404.0,No,432.0,53.53,6.0,Mid-tier
U111242,Joshua,Sanders,laurakelly@example.net,South Korea,Lopezborough,19.0,Non-Binary,Married,High School,Student,IT,28.0,185938.0,Mobile,Windows,Heavy,Spanish,Email,2025-01-22,2025-06-27,No,Basic,No,686.0,No,437.0,79.93,4.0,Premium
U111260,Charles,Tucker,melissa25@example.com,Canada,North Christopher,29.0,Non-Binary,Divorced,Bachelor,Unemployed,Retail,30.0,188746.0,Tablet,macOS,Heavy,Portuguese,Referral,2021-08-11,2025-06-20,No,Basic,No,349.0,No,79.0,24.71,5.0,Mid-tier
U111263,Paula,Hill,bjohnson@example.com,Brazil,Sarahberg,45.0,Male,Divorced,PhD,Student,Logistics,30.0,189604.0,Tablet,Android,Moderate,English,Ad Campaign,2020-11-07,2025-06-01,No,Enterprise,Yes,517.0,No,299.0,59.13,9.0,Premium
U111268,Margaret,Johnson,jeff95@example.net,UK,Raymondview,62.0,Male,Single,Diploma,Unemployed,Retail,38.0,192129.0,Desktop,iOS,Moderate,Mandarin,Social Media,2023-11-11,2025-06-06,Yes,Basic,Yes,524.0,No,305.0,91.04,6.0,Premium
U111270,Tina,Garcia,ldean@example.net,USA,New Alexandra,24.0,Male,Widowed,PhD,Student,Finance,29.0,183494.0,Tablet,iOS,Heavy,English,Direct,2021-10-21,2025-06-15,Yes,Basic,No,726.0,No,315.0,43.4,4.0,Premium
U111274,Gina,Chambers,douglas84@example.org,UK,Stewartside,63.0,Female,Married,Diploma,Self-Employed,Education,13.0,196522.0,Desktop,Android,Heavy,Hindi,Referral,2023-06-29,2025-06-08,Yes,Basic,Yes,640.0,No,271.0,66.97,6.0,Mid-tier
U111298,Adrienne,Hahn,linda76@example.com,Brazil,Michaelland,33.0,Female,Married,Bachelor,Student,Healthcare,19.0,190258.0,Mobile,Android,Heavy,Hindi,Referral,2024-02-12,2025-06-06,Yes,Free,Yes,444.0,Yes,306.0,44.43,8.0,Premium
U111306,Richard,Nunez,goldendavid@example.org,Egypt,Lake Andrewport,55.0,Non-Binary,Divorced,Bachelor,Unemployed,Retail,9.0,183576.0,Desktop,Linux,Heavy,Hindi,Social Media,2022-06-11,2025-06-08,Yes,Free,No,799.0,No,257.0,25.49,9.0,Budget
U111314,Courtney,Martinez,susan08@example.net,France,Rachelchester,27.0,Female,Single,Bachelor,Student,Logistics,35.0,190118.0,Mobile,Linux,Heavy,Spanish,Email,2021-06-09,2025-06-15,No,Enterprise,No,423.0,No,357.0,88.8,3.0,Premium
U111321,Tammy,Frank,lee33@example.org,Russia,Eddieport,28.0,Female,Widowed,High School,Student,Logistics,2.0,194478.0,Desktop,Windows,Light,Mandarin,Referral,2021-10-22,2025-06-16,Yes,Premium,Yes,502.0,No,219.0,93.43,3.0,Mid-tier
U111353,Margaret,Smith,smithjacqueline@example.com,South Korea,New Laurie,53.0,Non-Binary,Divorced,High School,Student,Logistics,33.0,191524.0,Tablet,Linux,Light,Portuguese,Direct,2021-03-19,2025-06-14,No,Premium,Yes,395.0,Yes,121.0,15.02,1.0,Premium
U111361,Joseph,Riley,robin32@example.com,Mexico,Hernandezbury,32.0,Male,Widowed,Master,Unemployed,Healthcare,3.0,197898.0,Mobile,Android,Heavy,Portuguese,Social Media,2022-04-26,2025-06-13,No,Premium,No,650.0,No,394.0,26.23,2.0,Mid-tier
U111365,Sarah,Pace,perezrobin@example.net,Germany,Blanchardberg,21.0,Male,Married,PhD,Self-Employed,Logistics,35.0,193502.0,Mobile,Linux,Moderate,English,Social Media,2021-10-28,2025-06-12,Yes,Basic,Yes,357.0,Yes,76.0,34.12,8.0,Premium
U111367,Carmen,Gilbert,troy18@example.org,Mexico,Stephaniebury,41.0,Non-Binary,Single,Diploma,Student,Manufacturing,22.0,194551.0,Tablet,macOS,Heavy,Mandarin,Email,2023-01-14,2025-06-03,No,Basic,No,525.0,Yes,160.0,95.33,7.0,Budget
U111375,April,Franklin,karenhorn@example.org,USA,East Jefferyfurt,62.0,Male,Married,Diploma,Unemployed,Healthcare,12.0,198741.0,Tablet,Android,Moderate,Portuguese,Ad Campaign,2020-07-11,2025-06-10,Yes,Free,No,510.0,No,214.0,63.85,3.0,Budget
U111391,Megan,Hill,fernandezjasmine@example.net,Egypt,North Larryburgh,67.0,Non-Binary,Single,Diploma,Unemployed,Retail,4.0,183155.0,Desktop,macOS,Heavy,Arabic,Direct,2021-02-17,2025-06-11,No,Basic,No,443.0,No,241.0,22.35,7.0,Mid-tier
U111407,Daniel,Collier,rhayes@example.com,Egypt,Port Patriciafurt,40.0,Non-Binary,Single,PhD,Student,Finance,31.0,194054.0,Desktop,Android,Light,Spanish,Social Media,2022-04-16,2025-06-27,Yes,Basic,No,481.0,Yes,223.0,93.77,7.0,Budget
U111413,James,Mejia,heather59@example.org,Russia,Port Justin,19.0,Non-Binary,Married,Master,Unemployed,Education,12.0,195898.0,Mobile,Windows,Moderate,Portuguese,Social Media,2021-03-24,2025-06-06,Yes,Free,Yes,398.0,Yes,369.0,89.71,8.0,Premium
U111425,Lori,Butler,stephanie38@example.org,Brazil,Port Brandonfort,31.0,Non-Binary,Married,Bachelor,Unemployed,Logistics,20.0,182059.0,Desktop,iOS,Heavy,Hindi,Referral,2024-12-10,2025-06-01,No,Free,Yes,666.0,Yes,124.0,31.97,7.0,Mid-tier
U111430,Brandon,Aguilar,keithpennington@example.net,Egypt,Brendaland,36.0,Male,Widowed,Master,Self-Employed,Retail,8.0,185548.0,Desktop,Linux,Moderate,English,Referral,2021-11-19,2025-06-23,No,Basic,Yes,787.0,Yes,217.0,60.4,4.0,Mid-tier
U111433,Nathan,Stewart,urich@example.com,France,Lake Jacqueline,19.0,Male,Divorced,PhD,Unemployed,Logistics,12.0,192721.0,Tablet,macOS,Moderate,Hindi,Email,2022-12-06,2025-06-05,Yes,Enterprise,Yes,344.0,Yes,49.0,26.53,1.0,Premium
U111442,Christopher,White,hallmichelle@example.org,Australia,Clementsside,21.0,Female,Single,Master,Student,Retail,23.0,186568.0,Mobile,Android,Moderate,Mandarin,Referral,2025-01-23,2025-06-15,No,Premium,No,713.0,No,461.0,84.82,1.0,Mid-tier
U111445,Nicole,Gross,brenda62@example.com,France,Colemanberg,46.0,Male,Single,Bachelor,Self-Employed,Logistics,16.0,192014.0,Tablet,macOS,Light,Mandarin,Ad Campaign,2020-08-08,2025-06-22,No,Free,No,437.0,No,64.0,14.5,2.0,Budget
U111452,Elizabeth,Lane,nhernandez@example.net,Mexico,Jenniferberg,34.0,Male,Single,Bachelor,Employed,Manufacturing,8.0,188730.0,Desktop,Android,Moderate,Arabic,Email,2024-11-17,2025-06-05,Yes,Basic,Yes,770.0,Yes,444.0,59.03,8.0,Budget
U111463,Ryan,Scott,cainolivia@example.com,South Korea,Arellanofort,41.0,Female,Married,PhD,Student,Manufacturing,25.0,187656.0,Mobile,Windows,Moderate,English,Referral,2021-04-24,2025-06-13,Yes,Enterprise,No,433.0,No,204.0,94.39,5.0,Premium
U111468,Barbara,Gibson,qdaniel@example.net,Germany,Josephberg,58.0,Non-Binary,Married,Bachelor,Unemployed,Finance,16.0,191377.0,Tablet,iOS,Heavy,Hindi,Ad Campaign,2020-08-01,2025-06-13,No,Free,No,483.0,No,222.0,16.77,4.0,Premium
U111469,Natalie,Moore,jonesanthony@example.org,China,East Robertside,44.0,Non-Binary,Single,PhD,Employed,Education,33.0,183345.0,Tablet,Android,Light,English,Direct,2021-04-04,2025-06-22,Yes,Premium,No,446.0,Yes,447.0,68.29,4.0,Premium
U111470,Kim,Blackwell,mtaylor@example.net,Brazil,East Jeffreyland,26.0,Female,Married,PhD,Employed,Education,23.0,188441.0,Tablet,Linux,Moderate,English,Referral,2021-10-21,2025-06-01,No,Free,Yes,578.0,No,416.0,82.43,4.0,Premium
U111485,Sean,Villegas,klane@example.com,Nigeria,Port Evan,23.0,Male,Widowed,Master,Employed,Finance,31.0,194314.0,Mobile,Windows,Moderate,Spanish,Email,2024-05-08,2025-06-08,Yes,Basic,Yes,640.0,No,198.0,68.13,1.0,Mid-tier
U111509,Donna,Gomez,wardsara@example.net,Japan,Austinbury,54.0,Male,Divorced,Bachelor,Student,Education,18.0,195582.0,Mobile,iOS,Moderate,Arabic,Social Media,2023-08-16,2025-06-26,No,Basic,No,309.0,Yes,265.0,94.02,9.0,Premium
U111512,Michael,Tucker,uperez@example.com,France,Charlesbury,64.0,Male,Divorced,Master,Self-Employed,IT,0.0,184831.0,Tablet,Android,Moderate,French,Ad Campaign,2020-09-10,2025-05-30,No,Enterprise,No,411.0,No,184.0,13.19,2.0,Budget
U111515,Tonya,Johnson,eric20@example.com,Russia,Robinville,59.0,Female,Single,Bachelor,Self-Employed,IT,31.0,191094.0,Mobile,Linux,Light,Mandarin,Social Media,2020-07-25,2025-06-25,Yes,Basic,Yes,347.0,No,220.0,33.64,6.0,Budget
U111523,Christopher,Johnson,baileykenneth@example.com,UK,Davisport,68.0,Non-Binary,Single,Bachelor,Unemployed,IT,38.0,196802.0,Mobile,Linux,Heavy,Arabic,Social Media,2024-02-23,2025-06-12,No,Enterprise,Yes,644.0,No,325.0,20.25,3.0,Mid-tier
U111525,Adam,Johnson,hardysusan@example.com,UK,North Andrealand,47.0,Male,Divorced,PhD,Self-Employed,Manufacturing,21.0,191314.0,Tablet,macOS,Heavy,English,Ad Campaign,2023-08-16,2025-06-08,Yes,Enterprise,No,336.0,No,34.0,7.74,7.0,Mid-tier
U111544,Benjamin,Little,sandovalmegan@example.com,USA,West Rachel,60.0,Male,Divorced,High School,Unemployed,Education,6.0,181575.0,Desktop,Android,Moderate,Mandarin,Referral,2024-07-12,2025-06-22,No,Enterprise,No,565.0,No,87.0,15.99,2.0,Budget
U111547,Donna,Terry,michael23@example.com,Brazil,Danielstad,48.0,Non-Binary,Widowed,PhD,Student,Retail,17.0,199272.0,Mobile,iOS,Moderate,Spanish,Referral,2023-05-07,2025-06-20,Yes,Enterprise,No,301.0,No,270.0,76.31,4.0,Premium
U111557,Andrea,Burton,pricescott@example.org,Nigeria,East Allisonport,51.0,Non-Binary,Widowed,Master,Unemployed,IT,35.0,194858.0,Tablet,macOS,Heavy,Arabic,Ad Campaign,2025-06-22,2025-06-04,No,Enterprise,Yes,833.0,Yes,326.0,59.88,8.0,Mid-tier
U111564,Robert,Shaw,steve00@example.org,Japan,Kendraberg,38.0,Male,Married,PhD,Self-Employed,Healthcare,15.0,195374.0,Desktop,Android,Heavy,English,Social Media,2025-02-19,2025-06-24,No,Basic,Yes,325.0,Yes,430.0,60.29,7.0,Premium
U111568,Marcus,Vincent,montgomerymartha@example.org,UK,Johnbury,36.0,Male,Married,High School,Employed,Healthcare,39.0,192462.0,Desktop,iOS,Heavy,Hindi,Social Media,2023-10-02,2025-06-06,Yes,Basic,No,695.0,Yes,480.0,50.38,3.0,Premium
U111589,Brian,Gonzalez,coryklein@example.com,India,Webbmouth,68.0,Non-Binary,Married,High School,Employed,Manufacturing,38.0,183022.0,Mobile,Windows,Heavy,Arabic,Ad Campaign,2021-01-12,2025-06-11,No,Free,No,524.0,Yes,225.0,21.92,8.0,Premium
U111591,Rodney,Estrada,craig29@example.net,Mexico,Alisonport,49.0,Female,Widowed,PhD,Self-Employed,Retail,36.0,184040.0,Desktop,iOS,Moderate,English,Social Media,2024-11-20,2025-06-23,No,Free,Yes,345.0,No,268.0,90.27,6.0,Mid-tier
U111595,Daniel,Mclaughlin,gravesbenjamin@example.org,Nigeria,Nortonberg,41.0,Non-Binary,Single,PhD,Employed,IT,37.0,184443.0,Tablet,macOS,Light,English,Referral,2021-12-23,2025-05-29,Yes,Enterprise,Yes,828.0,No,97.0,25.01,7.0,Mid-tier
U111604,Jacob,Mcfarland,uowens@example.com,Japan,Port Brianville,41.0,Male,Divorced,High School,Employed,Retail,38.0,183859.0,Desktop,macOS,Moderate,Mandarin,Email,2023-10-30,2025-06-15,No,Enterprise,Yes,534.0,No,316.0,7.63,9.0,Premium
U111606,Lisa,Craig,david49@example.com,South Korea,West Travis,62.0,Female,Married,PhD,Self-Employed,Healthcare,36.0,198582.0,Desktop,Android,Heavy,Arabic,Direct,2023-03-11,2025-06-11,No,Basic,Yes,556.0,Yes,382.0,58.51,5.0,Budget
U111610,Austin,Mitchell,ebrooks@example.org,UK,Lake Alanchester,61.0,Non-Binary,Widowed,PhD,Student,Education,2.0,180206.0,Mobile,Windows,Heavy,Mandarin,Direct,2022-06-07,2025-06-04,No,Free,Yes,798.0,Yes,117.0,55.1,8.0,Budget
U111614,Andrew,James,anthony55@example.org,Nigeria,East Jamesstad,34.0,Non-Binary,Married,High School,Self-Employed,Education,38.0,184535.0,Desktop,Android,Moderate,English,Direct,2023-02-05,2025-06-17,Yes,Free,No,533.0,No,11.0,67.0,9.0,Mid-tier
U111619,Sean,Anderson,cbrown@example.net,UK,East Tanya,21.0,Non-Binary,Divorced,PhD,Employed,Retail,32.0,187803.0,Tablet,macOS,Heavy,English,Ad Campaign,2022-01-17,2025-06-22,No,Free,No,331.0,No,126.0,50.15,9.0,Budget
U111624,Jason,Harris,jessica45@example.net,Australia,East Danielleshire,64.0,Female,Married,Master,Unemployed,Healthcare,25.0,187637.0,Mobile,Windows,Light,French,Email,2021-10-09,2025-06-24,No,Enterprise,Yes,473.0,Yes,368.0,17.1,1.0,Mid-tier
U111627,Colleen,Kramer,nathanserrano@example.net,China,North Ericaton,66.0,Non-Binary,Married,Diploma,Student,Education,34.0,193258.0,Desktop,Linux,Light,Spanish,Direct,2021-12-09,2025-06-05,Yes,Free,Yes,421.0,Yes,450.0,86.96,6.0,Budget
U111630,Cynthia,Page,davidsmith@example.net,India,Jeanchester,25.0,Non-Binary,Single,Bachelor,Self-Employed,Education,4.0,193724.0,Tablet,Windows,Moderate,Portuguese,Direct,2022-03-16,2025-06-19,No,Basic,Yes,806.0,Yes,236.0,20.42,4.0,Mid-tier
U111652,Victoria,Graham,steven78@example.net,Russia,Jeremyhaven,55.0,Non-Binary,Widowed,PhD,Unemployed,IT,26.0,180549.0,Mobile,Android,Moderate,Mandarin,Ad Campaign,2025-04-05,2025-06-04,No,Basic,No,633.0,No,66.0,44.12,3.0,Budget
U111654,Natasha,Martin,reyesjamie@example.org,Germany,Port Morganmouth,66.0,Male,Married,Diploma,Student,Logistics,21.0,184957.0,Desktop,iOS,Moderate,Spanish,Email,2022-06-21,2025-06-12,No,Enterprise,Yes,514.0,No,33.0,36.51,6.0,Premium
U111673,Peter,Flores,zpeters@example.org,Nigeria,Joshuaberg,58.0,Female,Divorced,Diploma,Unemployed,Finance,9.0,185817.0,Mobile,macOS,Heavy,Spanish,Social Media,2024-07-30,2025-06-15,No,Premium,Yes,618.0,Yes,1.0,71.8,1.0,Budget
U111682,George,Thompson,uadams@example.com,South Korea,Jasonview,64.0,Female,Widowed,High School,Employed,Logistics,27.0,185725.0,Desktop,Android,Light,Arabic,Ad Campaign,2021-04-14,2025-06-02,No,Free,Yes,480.0,No,455.0,72.31,5.0,Mid-tier
U111691,Devin,Krueger,nharris@example.org,India,South Joshua,41.0,Female,Divorced,Master,Student,Finance,12.0,189557.0,Mobile,Linux,Light,Portuguese,Ad Campaign,2024-04-05,2025-06-12,No,Basic,Yes,689.0,No,369.0,70.25,5.0,Mid-tier
U111696,Steven,Martinez,troybrown@example.com,Brazil,Port Katherineburgh,66.0,Non-Binary,Divorced,Bachelor,Student,Healthcare,24.0,183770.0,Desktop,Linux,Heavy,English,Referral,2020-10-08,2025-06-07,Yes,Enterprise,Yes,512.0,No,21.0,41.42,5.0,Premium
U111706,Annette,Zimmerman,pharris@example.com,Canada,South Brian,48.0,Non-Binary,Single,Master,Self-Employed,Retail,19.0,185807.0,Tablet,Windows,Heavy,Portuguese,Ad Campaign,2023-06-21,2025-06-15,Yes,Premium,Yes,310.0,No,433.0,35.88,2.0,Budget
U111707,Nancy,Thompson,reyesveronica@example.net,USA,North Brandon,45.0,Female,Married,Diploma,Unemployed,Healthcare,15.0,195379.0,Desktop,Windows,Heavy,Mandarin,Referral,2024-02-24,2025-06-10,No,Premium,No,806.0,No,197.0,52.54,1.0,Budget
U111714,Kenneth,Navarro,lindsay47@example.net,UK,New Timothystad,31.0,Male,Single,Master,Self-Employed,Healthcare,0.0,184078.0,Mobile,iOS,Light,English,Social Media,2023-03-19,2025-06-20,No,Free,No,692.0,No,398.0,38.95,8.0,Premium
U111720,Wesley,Estrada,sharon98@example.net,South Korea,Markchester,44.0,Female,Divorced,High School,Student,Healthcare,28.0,199165.0,Desktop,Linux,Light,English,Ad Campaign,2023-11-25,2025-06-14,Yes,Basic,No,406.0,Yes,430.0,88.27,6.0,Mid-tier
U111722,Jenny,Hernandez,kvargas@example.org,Russia,Raymondberg,55.0,Non-Binary,Married,Diploma,Self-Employed,Education,24.0,193906.0,Desktop,Linux,Moderate,Portuguese,Social Media,2021-03-11,2025-06-09,Yes,Free,No,439.0,No,149.0,80.19,4.0,Budget
U111723,Charles,Stephens,michael28@example.net,Mexico,Lake Ericmouth,47.0,Female,Widowed,Diploma,Unemployed,IT,35.0,196685.0,Mobile,iOS,Moderate,Mandarin,Direct,2022-03-30,2025-06-25,Yes,Premium,Yes,659.0,No,219.0,50.25,6.0,Premium
U111748,Kathleen,Wong,luismiranda@example.org,Brazil,North Martha,23.0,Male,Divorced,High School,Unemployed,IT,38.0,190469.0,Desktop,macOS,Heavy,Hindi,Social Media,2022-11-01,2025-05-29,No,Free,No,482.0,No,214.0,24.71,3.0,Budget
U111753,Stacy,Giles,wgordon@example.com,South Korea,Thomasfort,48.0,Non-Binary,Single,Master,Self-Employed,Healthcare,21.0,187880.0,Tablet,macOS,Moderate,Mandarin,Email,2024-09-29,2025-06-27,No,Basic,No,512.0,No,12.0,66.69,1.0,Budget
U111757,Tina,Mora,jenniferrodriguez@example.org,USA,Kimberlybury,44.0,Non-Binary,Single,Master,Student,Retail,34.0,182080.0,Mobile,Linux,Heavy,Spanish,Direct,2023-09-07,2025-06-17,No,Enterprise,No,481.0,No,152.0,39.93,3.0,Mid-tier
U111758,Samantha,Williams,frankspears@example.org,Mexico,New William,67.0,Non-Binary,Widowed,PhD,Unemployed,IT,3.0,194688.0,Mobile,Android,Light,Hindi,Email,2021-12-03,2025-06-02,No,Enterprise,Yes,472.0,No,312.0,21.55,4.0,Budget
U111760,Susan,Davidson,yjennings@example.net,France,South Gregoryville,31.0,Female,Single,PhD,Unemployed,Logistics,21.0,192987.0,Mobile,Windows,Heavy,Spanish,Ad Campaign,2024-09-08,2025-06-19,No,Premium,Yes,609.0,No,450.0,5.81,4.0,Mid-tier
U111765,Lisa,Newton,christinejones@example.net,Egypt,Lake Jeffreyton,51.0,Male,Married,High School,Unemployed,Retail,28.0,197025.0,Mobile,macOS,Moderate,Mandarin,Ad Campaign,2022-09-07,2025-06-22,No,Enterprise,Yes,847.0,Yes,389.0,83.9,9.0,Mid-tier
U111768,Sarah,Porter,sydneywright@example.com,Germany,Michaelhaven,65.0,Non-Binary,Divorced,Master,Self-Employed,Education,23.0,190472.0,Desktop,Android,Heavy,Arabic,Direct,2022-05-31,2025-06-24,No,Free,No,588.0,Yes,462.0,66.52,6.0,Premium
U111777,Mary,Olsen,mhopkins@example.com,Egypt,Suzannemouth,64.0,Male,Single,Diploma,Student,Logistics,0.0,190236.0,Mobile,Android,Light,Portuguese,Ad Campaign,2024-12-09,2025-06-15,Yes,Premium,Yes,453.0,No,448.0,78.27,1.0,Budget
U111779,Barbara,Carter,mark79@example.org,China,Port Hannah,55.0,Male,Married,Diploma,Employed,IT,35.0,186119.0,Mobile,Android,Moderate,Spanish,Ad Campaign,2024-02-13,2025-06-03,No,Free,No,513.0,No,152.0,26.77,2.0,Premium
U111781,Michael,Cox,youngdawn@example.com,Australia,South Deannaland,43.0,Female,Widowed,PhD,Student,Finance,5.0,193951.0,Desktop,macOS,Moderate,Portuguese,Ad Campaign,2023-08-20,2025-06-06,Yes,Basic,No,658.0,Yes,119.0,21.66,2.0,Mid-tier
U111790,Kevin,Jackson,ronald99@example.net,France,Westmouth,25.0,Non-Binary,Single,Bachelor,Unemployed,IT,0.0,185731.0,Desktop,Android,Light,Portuguese,Ad Campaign,2022-02-14,2025-06-07,Yes,Free,Yes,499.0,Yes,152.0,39.37,9.0,Mid-tier
U111807,Mary,Hayes,kathryngrimes@example.net,France,New Melissastad,36.0,Non-Binary,Married,High School,Student,Manufacturing,30.0,196919.0,Mobile,macOS,Light,Portuguese,Referral,2025-02-25,2025-06-08,No,Free,Yes,487.0,No,325.0,73.51,8.0,Mid-tier
U111831,Courtney,Rodriguez,reedjustin@example.net,Germany,East Jamieburgh,50.0,Non-Binary,Widowed,Bachelor,Unemployed,Finance,35.0,185653.0,Mobile,Linux,Heavy,Hindi,Referral,2023-08-02,2025-06-20,No,Basic,No,401.0,Yes,475.0,29.66,4.0,Mid-tier
U111837,Nathan,Taylor,aarmstrong@example.net,China,Lake Michaelberg,33.0,Male,Divorced,Diploma,Student,IT,22.0,188909.0,Tablet,Windows,Light,Mandarin,Referral,2023-09-02,2025-06-07,Yes,Premium,No,483.0,No,18.0,79.88,8.0,Premium
U111843,Patrick,Strickland,barbara71@example.net,China,Brockfort,26.0,Male,Married,High School,Self-Employed,Healthcare,18.0,180764.0,Mobile,Android,Light,Arabic,Email,2021-04-24,2025-06-18,Yes,Basic,No,704.0,No,375.0,44.41,4.0,Budget
U111857,Jennifer,Johnson,brooke72@example.com,South Korea,Nelsonmouth,29.0,Female,Divorced,Master,Employed,Healthcare,27.0,184711.0,Desktop,macOS,Light,Hindi,Social Media,2021-12-16,2025-06-20,No,Premium,No,716.0,No,150.0,88.02,7.0,Mid-tier
U111858,Amber,Rice,renee43@example.net,Mexico,Christinaport,63.0,Non-Binary,Divorced,High School,Unemployed,Healthcare,33.0,198781.0,Tablet,Windows,Moderate,English,Social Media,2024-11-30,2025-06-14,Yes,Enterprise,Yes,751.0,Yes,193.0,31.11,9.0,Mid-tier
U111884,Teresa,Hernandez,mary96@example.org,Japan,Taylorburgh,58.0,Female,Divorced,High School,Student,Logistics,28.0,191550.0,Tablet,macOS,Light,Arabic,Social Media,2021-08-05,2025-06-21,Yes,Enterprise,No,670.0,No,112.0,9.0,1.0,Premium
U111888,Jennifer,Robinson,kstanley@example.com,Germany,East Jamiebury,65.0,Non-Binary,Single,High School,Unemployed,IT,31.0,185247.0,Desktop,macOS,Heavy,Arabic,Direct,2025-01-07,2025-06-02,No,Enterprise,No,344.0,Yes,7.0,16.87,2.0,Budget
U111896,Derrick,Howard,morgancindy@example.net,Germany,West Michael,33.0,Non-Binary,Married,Master,Student,IT,8.0,192273.0,Tablet,iOS,Moderate,English,Social Media,2024-03-25,2025-06-19,Yes,Free,Yes,485.0,No,310.0,5.73,4.0,Budget
U111916,Vanessa,Giles,jessicanixon@example.com,Japan,New Kaitlinhaven,38.0,Male,Married,Diploma,Unemployed,Education,30.0,185379.0,Mobile,Android,Moderate,English,Direct,2023-12-09,2025-06-19,No,Free,No,692.0,No,451.0,72.7,2.0,Premium
U111921,Christopher,Price,kharrison@example.net,Australia,Julieton,33.0,Female,Single,High School,Self-Employed,Finance,29.0,195173.0,Desktop,Windows,Heavy,Arabic,Email,2024-04-01,2025-06-06,Yes,Premium,No,363.0,No,299.0,16.29,6.0,Budget
U111945,Jessica,Cortez,matthew39@example.org,Russia,Port Travischester,19.0,Female,Widowed,High School,Self-Employed,IT,36.0,180835.0,Tablet,Android,Moderate,Portuguese,Social Media,2024-09-04,2025-06-06,Yes,Free,Yes,489.0,Yes,90.0,25.51,2.0,Premium
U111972,James,Green,mary22@example.org,USA,Joshuahaven,34.0,Male,Single,Bachelor,Employed,Education,9.0,188618.0,Mobile,Windows,Light,Spanish,Email,2023-07-31,2025-06-09,Yes,Premium,No,559.0,Yes,326.0,59.96,7.0,Mid-tier
U111974,Michael,Jackson,amyshannon@example.com,Egypt,South Anthony,29.0,Male,Widowed,High School,Employed,IT,38.0,195015.0,Desktop,Windows,Moderate,French,Email,2023-05-28,2025-05-31,No,Premium,Yes,476.0,No,339.0,3.94,3.0,Premium
U111991,Bradley,Carter,matkinson@example.com,France,Christopherborough,38.0,Non-Binary,Married,Master,Unemployed,Manufacturing,17.0,197609.0,Desktop,Windows,Heavy,Portuguese,Ad Campaign,2022-12-01,2025-06-19,No,Basic,Yes,460.0,Yes,368.0,6.48,7.0,Premium
U112004,Amanda,Moore,stephanie29@example.net,Brazil,Haileyland,21.0,Female,Divorced,Diploma,Employed,Manufacturing,16.0,197643.0,Mobile,Android,Light,Mandarin,Email,2025-05-29,2025-06-16,No,Premium,Yes,438.0,Yes,75.0,79.28,4.0,Budget
U112011,Jeffery,Edwards,eric02@example.org,Russia,Blackwellview,61.0,Male,Divorced,Master,Self-Employed,Finance,36.0,184998.0,Tablet,Android,Moderate,Spanish,Ad Campaign,2022-06-27,2025-06-24,Yes,Enterprise,No,803.0,No,250.0,10.53,6.0,Premium
U112013,Jeremy,Williams,richardsdebra@example.com,Russia,New Susanton,27.0,Male,Widowed,High School,Student,Healthcare,38.0,181700.0,Desktop,iOS,Moderate,Spanish,Direct,2023-11-02,2025-06-01,No,Premium,Yes,683.0,No,366.0,66.43,3.0,Premium
U112019,Daniel,Dunn,nataliejohnson@example.net,China,Grahamfurt,52.0,Male,Divorced,Bachelor,Student,Healthcare,13.0,196992.0,Mobile,macOS,Moderate,Hindi,Ad Campaign,2024-12-05,2025-06-17,Yes,Basic,Yes,399.0,No,298.0,10.6,9.0,Mid-tier
U112041,Tyler,Andrade,thomassimpson@example.com,Mexico,New Samantha,20.0,Male,Married,Diploma,Self-Employed,Manufacturing,16.0,198253.0,Tablet,Linux,Heavy,French,Referral,2023-10-06,2025-06-14,No,Free,No,478.0,No,339.0,2.41,9.0,Premium
U112043,Deanna,Orr,tiffanywalker@example.net,Russia,Dixonview,38.0,Male,Single,High School,Student,Retail,13.0,192726.0,Mobile,macOS,Light,Arabic,Ad Campaign,2021-06-23,2025-06-03,No,Enterprise,No,361.0,Yes,258.0,0.95,5.0,Mid-tier
U112064,Brittany,Adams,leslie86@example.com,France,Evelynland,36.0,Male,Widowed,High School,Employed,Retail,13.0,187710.0,Mobile,iOS,Light,Hindi,Social Media,2021-06-04,2025-06-09,No,Premium,No,312.0,No,158.0,85.72,3.0,Mid-tier
U112067,Nicole,Cunningham,michael41@example.com,China,Lake Thomas,39.0,Male,Single,PhD,Unemployed,Logistics,22.0,194483.0,Tablet,Android,Moderate,English,Email,2024-06-19,2025-06-22,Yes,Premium,No,699.0,Yes,79.0,95.28,3.0,Premium
